"time"
6.9542e-05
6.2147e-05
7.0145e-05
4.7102e-05
4.6194e-05
3.164e-05
3.0622e-05
3.0756e-05
3.1598e-05
3.0594e-05
8.9111e-05
7.7255e-05
7.8233e-05
5.1318e-05
4.6754e-05
3.5711e-05
3.1024e-05
3.1758e-05
3.1493e-05
3.0716e-05
3.6622e-05
3.101e-05
3.0597e-05
3.0679e-05
3.0607e-05
3.0597e-05
3.0845e-05
3.1462e-05
3.0831e-05
3.0633e-05
2.9856e-05
3.7155e-05
3.1673e-05
3.0544e-05
3.1749e-05
3.0635e-05
3.0603e-05
3.0599e-05
3.0539e-05
3.1132e-05
0.000203156
0.000106394
9.6781e-05
4.996e-05
6.1854e-05
4.7794e-05
3.9732e-05
3.1766e-05
3.1623e-05
3.1453e-05
8.1185e-05
7.1799e-05
7.3767e-05
4.6877e-05
4.5983e-05
3.5804e-05
3.0488e-05
3.1083e-05
3.0777e-05
3.1533e-05
4.0689e-05
5.1394e-05
3.8144e-05
3.5519e-05
3.0566e-05
3.1624e-05
3.0591e-05
3.0693e-05
3.1724e-05
3.0626e-05
0.000118686
8.948e-05
0.000102635
5.006e-05
3.5757e-05
4.6727e-05
3.671e-05
3.1594e-05
3.059e-05
3.0537e-05
3.4729e-05
3.1861e-05
3.2365e-05
3.1234e-05
3.1213e-05
3.2399e-05
3.1828e-05
3.0417e-05
3.0883e-05
3.1947e-05
3.5659e-05
3.1533e-05
3.0375e-05
3.0512e-05
3.1832e-05
3.1554e-05
3.0695e-05
3.0732e-05
3.1957e-05
3.0472e-05
2.6629e-05
3.4427e-05
3.141e-05
3.069e-05
3.1681e-05
3.0648e-05
2.9867e-05
3.1612e-05
3.1889e-05
3.2659e-05
0.000156126
0.000112
5.6126e-05
4.479e-05
3.5532e-05
3.1651e-05
3.1622e-05
3.184e-05
3.1443e-05
3.1758e-05
3.6565e-05
3.201e-05
3.1577e-05
3.1277e-05
3.1494e-05
3.0733e-05
3.0389e-05
3.0616e-05
3.0483e-05
3.057e-05
6.7666e-05
6.9895e-05
4.8964e-05
4.0092e-05
2.697e-05
4.6347e-05
3.1524e-05
3.4703e-05
3.2557e-05
3.2025e-05
0.000166535
9.4631e-05
8.6987e-05
8.0205e-05
4.7855e-05
3.5916e-05
3.1263e-05
3.1605e-05
3.104e-05
3.1198e-05
3.7836e-05
3.162e-05
3.1522e-05
3.1698e-05
3.1688e-05
3.1541e-05
3.1778e-05
3.168e-05
3.138e-05
3.1824e-05
2.9927e-05
3.412e-05
3.1363e-05
