"time"
0.000133434
9.9994e-05
5.205e-05
3.8092e-05
3.0759e-05
3.0473e-05
2.9772e-05
3.1632e-05
3.094e-05
3.1523e-05
4.8784e-05
5.6381e-05
4.4752e-05
3.5758e-05
3.0446e-05
3.0647e-05
3.0601e-05
3.0563e-05
3.1805e-05
3.1564e-05
0.000127668
7.9084e-05
9.9671e-05
7.2188e-05
6.844e-05
6.62e-05
6.2188e-05
5.9821e-05
7.9798e-05
6.9145e-05
3.6813e-05
3.1778e-05
3.0256e-05
3.0617e-05
3.0616e-05
3.0952e-05
3.0319e-05
3.0526e-05
3.0864e-05
3.0534e-05
3.6625e-05
3.0848e-05
3.0507e-05
3.0982e-05
3.0436e-05
3.0516e-05
3.1709e-05
3.1733e-05
3.0771e-05
3.1823e-05
0.000105322
8.9794e-05
8.9305e-05
4.9839e-05
3.5656e-05
4.7971e-05
3.4803e-05
3.1482e-05
3.0919e-05
3.169e-05
7.6985e-05
4.4422e-05
3.5664e-05
3.1553e-05
3.0429e-05
3.0953e-05
3.1843e-05
3.1216e-05
3.0689e-05
3.0612e-05
0.000171348
9.1095e-05
8.4469e-05
4.5918e-05
3.19e-05
4.7585e-05
3.5914e-05
3.1537e-05
3.1778e-05
3.0624e-05
3.6763e-05
3.1168e-05
3.1066e-05
3.0725e-05
3.0647e-05
3.0722e-05
3.0854e-05
3.1136e-05
3.13e-05
3.0529e-05
3.5422e-05
3.1851e-05
3.0567e-05
3.05e-05
3.0757e-05
3.0578e-05
3.0782e-05
3.0977e-05
3.0506e-05
3.0479e-05
0.000101243
8.589e-05
8.03e-05
2.578e-05
3.9055e-05
3.9786e-05
3.5787e-05
3.0631e-05
3.0581e-05
3.0661e-05
3.7598e-05
3.0774e-05
3.0539e-05
3.1313e-05
3.1713e-05
3.2619e-05
3.1353e-05
3.166e-05
3.1642e-05
3.1487e-05
0.000217073
0.000117516
0.00010317
8.836e-05
5.0328e-05
3.5361e-05
3.1712e-05
3.0804e-05
3.0375e-05
2.9748e-05
0.000156539
0.000178215
7.9205e-05
4.3917e-05
3.1513e-05
4.5394e-05
3.5529e-05
3.0511e-05
3.0536e-05
3.0688e-05
6.3535e-05
3.7541e-05
6.0715e-05
3.7657e-05
2.9963e-05
4.1616e-05
3.1759e-05
3.161e-05
3.0838e-05
3.0394e-05
2.6849e-05
3.2074e-05
3.0736e-05
3.0342e-05
3.155e-05
3.1677e-05
3.1512e-05
3.1489e-05
3.1631e-05
3.162e-05
0.000226083
0.000113915
0.000100995
4.9819e-05
6.2143e-05
4.1844e-05
3.1791e-05
3.1773e-05
3.2104e-05
3.1218e-05
0.00012185
0.000102012
8.6661e-05
5.1624e-05
3.5953e-05
4.7403e-05
3.5695e-05
3.0562e-05
3.104e-05
3.0405e-05
0.000220929
0.000112914
0.000101127
8.6365e-05
5.0375e-05
3.5589e-05
3.0244e-05
3.1901e-05
3.1476e-05
3.0578e-05
3.136e-05
3.2194e-05
3.1527e-05
3.1609e-05
3.1539e-05
3.1638e-05
3.0648e-05
3.0702e-05
3.0689e-05
3.0824e-05
3.6902e-05
3.1499e-05
3.0685e-05
3.1031e-05
3.0663e-05
3.0574e-05
3.0927e-05
3.0636e-05
3.0909e-05
3.0571e-05
9.2839e-05
0.000129863
5.8319e-05
3.9711e-05
3.5755e-05
3.1371e-05
3.1536e-05
3.1646e-05
3.1661e-05
3.1727e-05
3.6121e-05
3.1042e-05
3.0514e-05
3.0576e-05
3.0682e-05
3.0731e-05
3.055e-05
3.0596e-05
3.492e-05
3.1455e-05
0.000125106
6.2524e-05
6.2242e-05
6.7791e-05
4.4269e-05
3.8905e-05
3.6821e-05
3.0754e-05
3.0777e-05
3.0613e-05
0.000159452
8.7343e-05
8.0514e-05
4.5587e-05
3.2177e-05
4.4931e-05
3.5699e-05
3.1608e-05
3.1513e-05
3.164e-05
7.2729e-05
0.000105794
5.62e-05
3.7312e-05
5.1285e-05
3.7608e-05
3.0874e-05
3.0577e-05
3.1441e-05
3.0698e-05
4.6884e-05
3.1401e-05
2.3576e-05
3.9146e-05
3.1733e-05
3.1386e-05
3.1064e-05
3.1377e-05
3.1518e-05
3.1797e-05
7.9871e-05
7.6156e-05
7.0554e-05
4.5873e-05
3.286e-05
2.7465e-05
4.3979e-05
3.151e-05
3.05e-05
3.0779e-05
3.6849e-05
3.054e-05
3.0444e-05
3.0655e-05
3.0405e-05
3.0738e-05
3.1444e-05
3.0627e-05
3.0716e-05
3.0488e-05
3.6464e-05
3.1018e-05
3.0705e-05
3.054e-05
3.0609e-05
3.0698e-05
3.1035e-05
3.1158e-05
3.0738e-05
3.0612e-05
0.00010938
9.4137e-05
8.404e-05
5.5851e-05
5.0104e-05
3.6643e-05
3.0681e-05
3.0672e-05
3.145e-05
3.1532e-05
7.6666e-05
4.4735e-05
3.5624e-05
3.0361e-05
3.1131e-05
3.1151e-05
3.0595e-05
3.0588e-05
3.0708e-05
3.1558e-05
0.000149716
8.0948e-05
7.8309e-05
7.835e-05
5.3433e-05
4.7655e-05
3.5962e-05
3.0768e-05
3.1719e-05
3.0646e-05
3.7289e-05
3.1893e-05
3.1623e-05
3.0427e-05
3.0964e-05
3.067e-05
3.0769e-05
3.0695e-05
3.0625e-05
3.0692e-05
3.8193e-05
3.1651e-05
3.0304e-05
3.0988e-05
3.0605e-05
3.0816e-05
3.0703e-05
3.0767e-05
3.0877e-05
3.0639e-05
9.7364e-05
8.369e-05
8.0119e-05
4.8541e-05
4.5623e-05
3.9883e-05
3.1693e-05
3.0687e-05
3.1744e-05
3.0452e-05
3.739e-05
3.1069e-05
3.0549e-05
3.0553e-05
3.0362e-05
3.0721e-05
3.0629e-05
3.0744e-05
3.1524e-05
3.0542e-05
0.000227986
0.000119903
0.000104873
5.1868e-05
3.359e-05
4.9578e-05
3.5556e-05
3.0628e-05
3.141e-05
3.0616e-05
0.000149323
7.905e-05
7.4013e-05
4.3424e-05
2.9629e-05
4.5357e-05
3.5512e-05
3.0546e-05
3.1122e-05
3.082e-05
6.297e-05
6.6484e-05
4.6085e-05
3.5544e-05
3.0617e-05
3.1451e-05
3.0618e-05
3.0568e-05
3.0856e-05
3.0668e-05
2.5889e-05
3.1977e-05
3.0821e-05
3.2387e-05
3.0791e-05
3.0481e-05
3.1663e-05
3.0725e-05
3.0656e-05
3.1635e-05
0.000119638
0.000100153
8.6637e-05
5.6439e-05
5.1187e-05
3.4835e-05
3.0528e-05
3.1631e-05
3.0457e-05
3.0461e-05
0.000235683
0.000119311
0.000105198
5.2216e-05
6.1488e-05
4.1816e-05
3.1711e-05
3.1661e-05
3.042e-05
3.0545e-05
0.000220794
0.000111382
9.901e-05
8.6522e-05
5.01e-05
3.5903e-05
3.0588e-05
3.0577e-05
3.0651e-05
3.0565e-05
3.1534e-05
3.0493e-05
3.069e-05
3.1724e-05
3.1082e-05
3.0548e-05
3.1915e-05
3.0737e-05
3.0983e-05
3.0446e-05
3.6275e-05
3.0965e-05
3.0634e-05
3.0588e-05
3.0566e-05
3.0766e-05
3.0846e-05
3.0527e-05
3.0695e-05
3.1472e-05
0.00016373
8.9625e-05
8.4144e-05
4.575e-05
5.9634e-05
4.0327e-05
3.1397e-05
3.1314e-05
3.0739e-05
3.0822e-05
3.5405e-05
3.1256e-05
3.0563e-05
3.0778e-05
3.0551e-05
3.0693e-05
3.0839e-05
3.0398e-05
3.0475e-05
3.0567e-05
8.7622e-05
0.000104364
5.0624e-05
6.1416e-05
4.1844e-05
4.3948e-05
3.9668e-05
3.1705e-05
3.0612e-05
3.0711e-05
8.3004e-05
7.1072e-05
4.1907e-05
5.5481e-05
4.7959e-05
4.0131e-05
3.1394e-05
3.058e-05
3.19e-05
3.1346e-05
0.000126323
6.8987e-05
6.8048e-05
7.2239e-05
4.639e-05
3.5531e-05
3.0476e-05
3.0748e-05
3.0858e-05
3.0618e-05
8.3024e-05
4.466e-05
3.8286e-05
3.1384e-05
3.0819e-05
3.0812e-05
3.0809e-05
3.075e-05
3.1798e-05
3.1536e-05
9.6253e-05
7.6001e-05
7.0679e-05
5.1787e-05
3.8893e-05
2.9637e-05
4.5244e-05
3.2506e-05
3.1813e-05
3.1509e-05
3.6569e-05
3.1585e-05
3.0614e-05
3.0338e-05
3.0482e-05
3.072e-05
3.0983e-05
3.1209e-05
3.0531e-05
3.0517e-05
3.6643e-05
3.072e-05
3.0529e-05
3.0519e-05
3.0708e-05
3.5693e-05
3.1501e-05
3.0596e-05
3.0563e-05
3.1052e-05
0.000223381
0.000113515
0.000101169
8.6538e-05
4.9929e-05
3.5676e-05
3.0571e-05
3.08e-05
3.0433e-05
3.1684e-05
7.6987e-05
4.4107e-05
3.6299e-05
2.9932e-05
3.1535e-05
3.0618e-05
3.0761e-05
2.9599e-05
2.9622e-05
2.9757e-05
0.000104325
6.2349e-05
6.9004e-05
6.6321e-05
4.1053e-05
2.8763e-05
4.6016e-05
3.6167e-05
3.1677e-05
3.1895e-05
3.4444e-05
3.1547e-05
3.0723e-05
3.0572e-05
3.0521e-05
3.0722e-05
3.0808e-05
3.0677e-05
3.0879e-05
3.088e-05
3.7525e-05
3.0735e-05
3.0465e-05
3.0741e-05
3.0769e-05
3.0513e-05
3.0869e-05
3.0695e-05
3.0329e-05
3.0409e-05
8.9358e-05
7.8826e-05
6.6996e-05
4.5382e-05
3.1322e-05
4.7983e-05
3.5686e-05
3.1973e-05
3.1515e-05
3.1859e-05
3.6684e-05
3.1768e-05
3.1485e-05
3.0579e-05
3.0639e-05
3.0997e-05
3.1307e-05
3.0495e-05
3.065e-05
3.0451e-05
0.000240454
0.000116982
0.000104916
5.1678e-05
3.3299e-05
3.4187e-05
3.2637e-05
3.2136e-05
3.236e-05
3.2561e-05
0.000171539
9.5088e-05
8.6836e-05
4.5477e-05
3.1292e-05
4.767e-05
3.587e-05
3.0629e-05
3.0636e-05
3.0565e-05
0.00012814
9.7489e-05
5.2118e-05
3.5399e-05
3.4717e-05
3.2555e-05
3.1719e-05
3.1517e-05
3.0623e-05
3.17e-05
3.4893e-05
3.2059e-05
3.1747e-05
3.039e-05
3.1583e-05
3.1776e-05
3.183e-05
3.1772e-05
3.2378e-05
3.1917e-05
0.000225081
0.000115607
0.000103604
4.9549e-05
6.194e-05
4.1677e-05
3.1496e-05
3.0546e-05
3.0493e-05
3.0747e-05
0.000243321
0.000120355
0.000104921
8.8401e-05
4.9953e-05
3.582e-05
3.0569e-05
3.072e-05
3.0472e-05
3.0614e-05
0.000204
0.000107335
9.6939e-05
8.618e-05
5.004e-05
3.5757e-05
3.088e-05
3.0555e-05
3.1524e-05
3.0506e-05
3.1858e-05
3.0372e-05
3.0867e-05
3.065e-05
3.0659e-05
2.9866e-05
3.0853e-05
3.0892e-05
3.0542e-05
3.0957e-05
3.6689e-05
3.2205e-05
3.1343e-05
3.0886e-05
3.0652e-05
3.0639e-05
3.0799e-05
3.0935e-05
3.0852e-05
3.1399e-05
0.000141257
7.3279e-05
7.0198e-05
4.1523e-05
2.9066e-05
4.5547e-05
3.4393e-05
3.349e-05
3.229e-05
3.2313e-05
3.6137e-05
3.1239e-05
3.0466e-05
3.0531e-05
3.0722e-05
3.036e-05
3.0609e-05
3.1623e-05
3.0486e-05
3.0537e-05
0.000103501
6.0094e-05
6.025e-05
6.7781e-05
4.3765e-05
5.0128e-05
3.9873e-05
3.2349e-05
3.0641e-05
3.0714e-05
8.7048e-05
7.4907e-05
4.3949e-05
3.1459e-05
4.5567e-05
3.5818e-05
3.3355e-05
2.9684e-05
3.0587e-05
3.0731e-05
0.000128119
6.6589e-05
6.6231e-05
7.2098e-05
4.6004e-05
3.5814e-05
3.0711e-05
3.0513e-05
3.0651e-05
3.0683e-05
4.6804e-05
5.7638e-05
3.9894e-05
3.7039e-05
3.14e-05
3.0686e-05
3.1869e-05
3.1534e-05
3.166e-05
3.1453e-05
8.841e-05
7.0074e-05
6.5972e-05
6.0469e-05
4.0135e-05
2.8867e-05
4.6133e-05
3.143e-05
3.1628e-05
3.1595e-05
3.6581e-05
3.0868e-05
3.0589e-05
3.1529e-05
3.084e-05
3.1376e-05
3.0894e-05
3.0355e-05
3.0618e-05
3.0713e-05
3.6411e-05
3.0865e-05
3.049e-05
3.0715e-05
3.1294e-05
3.0472e-05
3.0525e-05
3.0728e-05
